"","title","url","imdbRating","ratingCount","duration","year","type","nrOfWins","nrOfNominations","nrOfPhotos","nrOfNewsArticles","nrOfUserReviews","nrOfGenre","Action","Adult","Adventure","Animation","Biography","Comedy","Crime","Documentary","Drama","Family","Fantasy","FilmNoir","GameShow","History","Horror","Music","Musical","Mystery","News","RealityTV","Romance","SciFi","Short","Sport","TalkShow","Thriller","War","Western","Recommendation"
"463","Ein Prophet","http://www.imdb.com/title/tt1235166/",7.9,"63032","9300",2009,"video.movie","32","31","33","831",139,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"468","Yihe yuan","http://www.imdb.com/title/tt0794374/",7,"1615","9480",2006,"video.movie","0","0","3","68",26,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Good"
"469","Midnight in Paris","http://www.imdb.com/title/tt1605783/",7.7,"221572","5640",2011,"video.movie","18","52","74","3729",460,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Good"
"472","Silver Linings","http://www.imdb.com/title/tt1045658/",7.9,"354393","7320",2012,"video.movie","62","78","52","6070",620,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Good"
"473","Blue Jasmine","http://www.imdb.com/title/tt2334873/",7.4,"74652","5880",2013,"video.movie","26","35","22","2322",286,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"478","Sterben für Anfänger","http://www.imdb.com/title/tt0795368/",7.4,"74812","5400",2007,"video.movie","2","0","16","455",190,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"482","Good Bye Lenin!","http://www.imdb.com/title/tt0301357/",7.8,"91044","7260",2003,"video.movie","32","14","37","33",220,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Good"
"494"," mit deiner Mutter auch!","http://www.imdb.com/title/tt0245574/",7.7,"75928","6360",2001,"video.movie","39","30","64","185",377,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"506","Dark Shadows","http://www.imdb.com/title/tt1077368/",6.3,"147014","6780",2012,"video.movie","2","9","94","3512",460,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"508","The Mothman Prophecies - Tödliche Visionen","http://www.imdb.com/title/tt0265349/",6.5,"54115","7140",2002,"video.movie","3","0","36","124",441,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Average"
"524","Frost/Nixon","http://www.imdb.com/title/tt0870111/",7.8,"76863","7320",2008,"video.movie","16","48","80","83",234,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"530","Lüge und Wahrheit - Shattered Glass","http://www.imdb.com/title/tt0323944/",7.3,"25616","5640",2003,"video.movie","12","18","12","298",178,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"546","A History of Violence","http://www.imdb.com/title/tt0399146/",7.5,"154987","5760",2005,"video.movie","35","34","24","919",1100,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Good"
"547","Mann unter Feuer","http://www.imdb.com/title/tt0328107/",7.8,"205401","8760",2004,"video.movie","1","6","47","530",664,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Good"
"551","Lincoln","http://www.imdb.com/title/tt0443272/",7.5,"146016","9000",2012,"video.movie","63","115","70","74",638,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"557","Che: Part One","http://www.imdb.com/title/tt0892255/",7.2,"32227","8040",2008,"video.movie","3","9","18","69",70,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"561","Brick","http://www.imdb.com/title/tt0393109/",7.5,"71942","6600",2005,"video.movie","10","14","49","1042",398,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Good"
"562","Paranoid Park","http://www.imdb.com/title/tt0842929/",6.7,"22245","5100",2007,"video.movie","5","4","16","133",101,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Average"
"568","Brand Upon the Brain! A Remembrance in 12 Chapters","http://www.imdb.com/title/tt0443455/",7.4,"2401","5700",2006,"video.movie","0","0","2","0",28,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"573","Thank You for Smoking","http://www.imdb.com/title/tt0427944/",7.7,"166413","5520",2005,"video.movie","10","18","85","500",312,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"575","Die Royal Tenenbaums","http://www.imdb.com/title/tt0265666/",7.6,"159811","6600",2001,"video.movie","11","29","61","714",946,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"576","50/50 - Freunde fürs","http://www.imdb.com/title/tt1306980/",7.8,"207726","6000",2011,"video.movie","9","9","52","181",362,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"577","The Descendants - Familie und andere Angelegenheiten","http://www.imdb.com/title/tt1033575/",7.4,"164099","6900",2011,"video.movie","51","82","93","4376",403,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"578","Der Tintenfisch und der Wal","http://www.imdb.com/title/tt0367089/",7.4,"50816","4860",2005,"video.movie","19","27","18","469",212,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"579","Station Agent","http://www.imdb.com/title/tt0340377/",7.8,"45086","5340",2003,"video.movie","25","21","35","391",263,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"580","The Killing of John Lennon","http://www.imdb.com/title/tt0881934/",6.3,"1190","6840",2006,"video.movie","1","1","3","5",27,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"581","Centurion","http://www.imdb.com/title/tt1020558/",6.4,"51500","5820",2010,"video.movie","0","0","13","823",176,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"582","Unbeugsam","http://www.imdb.com/title/tt1034303/",7.2,"92625","8220",2008,"video.movie","2","2","47","615",214,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"585","Last Samurai","http://www.imdb.com/title/tt0325710/",7.7,"241462","9240",2003,"video.movie","18","39","144","854",908,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"596","Sukiyaki Western Django","http://www.imdb.com/title/tt0906665/",6.3,"11600","7260",2007,"video.movie","5","4","7","152",69,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Average"
"603","Letters from Iwo Jima","http://www.imdb.com/title/tt0498380/",8,"112624","8460",2006,"video.movie","26","19","66","324",307,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Excellent"
"608","Nanjing! Nanjing!","http://www.imdb.com/title/tt1124052/",7.7,"6879","7920",2009,"video.movie","11","6","2","32",58,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Good"
"609","The Wind That Shakes the Barley","http://www.imdb.com/title/tt0460989/",7.6,"30641","7620",2006,"video.movie","5","22","24","160",211,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Good"
"612","Bloody Sunday","http://www.imdb.com/title/tt0280491/",7.7,"16640","6420",2002,"video.movie","19","21","18","188",117,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Good"
"613","Remembering History","http://www.imdb.com/title/tt0778822/",7.4,"18","4140",2005,"video.movie","0","0","0","0",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"646","Elizabeth Taylor: A Tribute","http://www.imdb.com/title/tt1906364/",7,"6","3600",2011,"video.movie","0","0","0","0",2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"647","Terminal","http://www.imdb.com/title/tt0362227/",7.3,"219483","7680",2004,"video.movie","3","2","63","244",573,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"648","American Gangster","http://www.imdb.com/title/tt0765429/",7.8,"264349","9420",2007,"video.movie","9","30","103","1108",440,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"650","25 Stunden","http://www.imdb.com/title/tt0307901/",7.7,"127674","8100",2002,"video.movie","4","7","31","13",442,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"652","The Man Who Wasn't There","http://www.imdb.com/title/tt0243133/",7.6,"71870","6960",2001,"video.movie","25","33","58","113",425,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"658"," 500  Days of Summer","http://www.imdb.com/title/tt1022603/",7.8,"273980","5700",2009,"video.movie","10","22","96","29",453,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Good"
"667","Moon","http://www.imdb.com/title/tt1182345/",8,"186273","5820",2009,"video.movie","21","20","27","2258",424,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Excellent"
"671","Road to Perdition","http://www.imdb.com/title/tt0257044/",7.8,"165165","7020",2002,"video.movie","23","55","88","778",981,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Good"
"672","Three Burials - Die drei Begräbnisse des Melquiades Estrada","http://www.imdb.com/title/tt0419294/",7.5,"29806","7260",2005,"video.movie","4","8","52","104",193,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"673","The Proposition - Tödliches Angebot","http://www.imdb.com/title/tt0421238/",7.5,"37321","6240",2005,"video.movie","13","25","21","519",228,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Good"
"677","Todeszug nach Yuma","http://www.imdb.com/title/tt0381849/",7.8,"191143","7320",2007,"video.movie","6","19","64","30",545,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"684","Tales from the Warner Bros ot - Geschichten vom Studiogelände","http://www.imdb.com/title/tt2547622/",6.8,"21","6360",2013,"video.movie","0","0","0","0",2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"688","Training Day","http://www.imdb.com/title/tt0139654/",7.7,"232355","7320",2001,"video.movie","16","15","78","1691",604,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Good"
"690","The Town - Stadt ohne Gnade","http://www.imdb.com/title/tt0840361/",7.6,"222924","7500",2010,"video.movie","9","24","48","3726",391,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Good"
"692","Dayereh-e zangi","http://www.imdb.com/title/tt1170393/",7.6,"988","6600",2008,"video.movie","0","0","0","0",1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"695","Adams Äpfel","http://www.imdb.com/title/tt0418455/",7.9,"25367","5640",2005,"video.movie","19","13","4","23",48,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"698","Bad Santa","http://www.imdb.com/title/tt0307987/",7.2,"88920","5460",2003,"video.movie","1","8","55","805",464,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"702","Spun - Leben im Rausch","http://www.imdb.com/title/tt0283003/",6.8,"28443","6060",2002,"video.movie","0","0","61","54",197,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"704","Tricks","http://www.imdb.com/title/tt0325805/",7.3,"89122","6960",2003,"video.movie","0","0","83","139",325,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"706","Tödliche Versprechen","http://www.imdb.com/title/tt0765443/",7.7,"159004","6000",2007,"video.movie","27","43","39","22",375,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"Good"
"708","Mystic River","http://www.imdb.com/title/tt0327056/",8,"274771","8280",2003,"video.movie","61","68","45","1037",902,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Excellent"
"711","Unterwegs nach Cold Mountain","http://www.imdb.com/title/tt0159365/",7.2,"99891","9240",2003,"video.movie","17","63","48","572",657,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Good"
"714","Eurotrip","http://www.imdb.com/title/tt0356150/",6.6,"129893","5580",2004,"video.movie","0","0","40","60",306,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"716","30 Minuten oder weniger","http://www.imdb.com/title/tt1622547/",6.2,"64192","4980",2011,"video.movie","0","0","44","9",110,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"717","Rat Race - Der nackte Wahnsinn","http://www.imdb.com/title/tt0250687/",6.4,"81149","6720",2001,"video.movie","0","0","34","87",493,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"718","Harold & Kumar Go to White Castle","http://www.imdb.com/title/tt0366551/",7.2,"128821","5280",2004,"video.movie","0","0","29","34",312,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"721","OSS 117 - Er selbst ist sich genug","http://www.imdb.com/title/tt1167660/",6.9,"7098","6060",2009,"video.movie","0","0","21","44",21,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"724","Year One - Aller Anfang ist schwer","http://www.imdb.com/title/tt1045778/",4.9,"64559","5820",2009,"video.movie","0","0","60","1413",197,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fair"
"742","Panic Room","http://www.imdb.com/title/tt0258000/",6.8,"161649","6720",2002,"video.movie","1","7","60","618",827,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Average"
"743","Ohne Limit","http://www.imdb.com/title/tt1219289/",7.4,"289299","6300",2011,"video.movie","1","6","61","1812",343,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,"Good"
"744","Conjuring - Die Heimsuchung","http://www.imdb.com/title/tt1457767/",7.6,"165388","6720",2013,"video.movie","4","8","34","1583",657,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Good"
"745","Side Effects - Tödliche Nebenwirkungen","http://www.imdb.com/title/tt2053463/",7.1,"105194","6360",2013,"video.movie","0","0","26","1169",238,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Good"
"746","Der große Crash","http://www.imdb.com/title/tt1615147/",7.1,"68616","6420",2011,"video.movie","8","14","31","1465",192,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Good"
"747","Jo Nesbø's Headhunters","http://www.imdb.com/title/tt1614989/",7.6,"57127","6000",2011,"video.movie","5","7","13","10",97,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Good"
"750","Contraband","http://www.imdb.com/title/tt1524137/",6.5,"82124","6540",2012,"video.movie","0","0","26","1243",146,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"751","Ein riskanter Plan","http://www.imdb.com/title/tt1568338/",6.6,"99177","6120",2012,"video.movie","0","0","60","723",143,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Average"
"752","Red Eye - Nachtflug in den Tod","http://www.imdb.com/title/tt0421239/",6.5,"81260","5100",2005,"video.movie","2","8","69","201",662,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Average"
"759","Nebraska","http://www.imdb.com/title/tt1821549/",7.9,"38035","6900",2013,"video.movie","26","61","88","1751",169,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"760","Captain Phillips","http://www.imdb.com/title/tt1535109/",8,"176065","8040",2013,"video.movie","16","68","62","2861",411,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Excellent"
"761","Die Kunst zu gewinnen - Moneyball","http://www.imdb.com/title/tt1210166/",7.6,"221172","7980",2011,"video.movie","20","42","60","4184",289,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Good"
"767","The Ides of March - Tage des Verrats","http://www.imdb.com/title/tt1124035/",7.2,"154409","6060",2011,"video.movie","9","21","97","2067",268,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"769","Rocky Balboa","http://www.imdb.com/title/tt0479143/",7.2,"123125","6120",2006,"video.movie","0","0","92","735",940,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Good"
"773","Annapolis - Kampf um Anerkennung","http://www.imdb.com/title/tt0417433/",5.7,"15495","6480",2006,"video.movie","0","0","60","63",139,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"Average"
"774","Glück im Spiel","http://www.imdb.com/title/tt0338216/",5.9,"16096","7440",2007,"video.movie","0","0","28","115",61,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"Average"
"775","Blue Crush","http://www.imdb.com/title/tt0300532/",5.6,"22233","6240",2002,"video.movie","1","6","111","199",214,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"Average"
"778","The Fighter","http://www.imdb.com/title/tt0964517/",7.9,"200800","6960",2010,"video.movie","42","55","100","5677",366,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Good"
"781","Verblendung","http://www.imdb.com/title/tt1568346/",7.9,"245900","9480",2011,"video.movie","14","33","90","5277",597,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Good"
"782","Das Experiment","http://www.imdb.com/title/tt0250258/",7.8,"63018","7200",2001,"video.movie","13","15","19","71",167,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Good"
"783","We Need to Talk About Kevin","http://www.imdb.com/title/tt1242460/",7.5,"65660","6720",2011,"video.movie","20","31","71","2131",258,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Good"
"784","Die Welle","http://www.imdb.com/title/tt1063669/",7.6,"56181","6420",2008,"video.movie","5","7","4","65",85,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Good"
"787","Das Parfum - Die Geschichte eines Mörders","http://www.imdb.com/title/tt0396171/",7.5,"149899","8820",2006,"video.movie","12","13","46","183",455,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"788","Syriana","http://www.imdb.com/title/tt0365737/",7,"92002","7680",2005,"video.movie","9","21","82","730",619,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Good"
"789","Tagebuch eines Skandals","http://www.imdb.com/title/tt0465551/",7.5,"55692","5520",2006,"video.movie","15","38","57","201",268,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Good"
"790","Atrocious","http://www.imdb.com/title/tt1734067/",5.1,"2984","4500",2010,"video.movie","0","0","16","70",27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,"Average"
"791","Sideways","http://www.imdb.com/title/tt0375063/",7.6,"125398","7560",2004,"video.movie","108","39","20","1218",811,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Good"
"792","Punch-Drunk Love","http://www.imdb.com/title/tt0272338/",7.3,"85032","5700",2002,"video.movie","15","18","46","257",853,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Good"
"795","Star Wars: Episode III - Die Rache der Sith","http://www.imdb.com/title/tt0121766/",7.7,"363226","8400",2005,"video.movie","14","29","371","1306",3187,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"796","Star Wars: Episode II - Angriff der Klonkrieger","http://www.imdb.com/title/tt0121765/",6.8,"323204","8520",2002,"video.movie","11","41","169","778",3412,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"798","Man of Steel","http://www.imdb.com/title/tt0770828/",7.4,"359724","8580",2013,"video.movie","4","16","137","15096",2238,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"799","Iron Man 3","http://www.imdb.com/title/tt1300854/",7.4,"349551","7800",2013,"video.movie","12","35","170","11894",1107,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"800","John Carter: Zwischen zwei Welten","http://www.imdb.com/title/tt0401729/",6.6,"166665","7920",2012,"video.movie","1","4","140","3101",677,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"801","Fantastic Four","http://www.imdb.com/title/tt0120667/",5.7,"200826","6360",2005,"video.movie","0","0","79","2932",992,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"802","Spider-Man","http://www.imdb.com/title/tt0145487/",7.3,"388552","7260",2002,"video.movie","12","44","104","7963",1985,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"803","Superman Returns","http://www.imdb.com/title/tt0348150/",6.2,"205769","9240",2006,"video.movie","10","22","210","3008",2348,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"804","Fantastic Four: Rise of the Silver Surfer","http://www.imdb.com/title/tt0486576/",5.6,"161460","5520",2007,"video.movie","2","13","50","321",426,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Average"
"819","Kickin' It Old Skool","http://www.imdb.com/title/tt0772178/",4.6,"5728","6480",2007,"video.movie","0","0","26","11",34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fair"
"822","28 Tage später","http://www.imdb.com/title/tt0289043/",7.7,"231106","6780",2002,"video.movie","10","25","41","22",1414,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,"Good"
"823","Resident Evil","http://www.imdb.com/title/tt0120804/",6.7,"159910","6000",2002,"video.movie","0","0","67","5124",1124,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Average"
"826","Der Nebel","http://www.imdb.com/title/tt0884328/",7.2,"170012","7560",2007,"video.movie","2","5","16","836",1005,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,"Good"
"830","Sunshine","http://www.imdb.com/title/tt0448134/",7.3,"146791","6420",2007,"video.movie","1","10","37","683",742,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"Good"
"832","Savage Harvest 2: October Blood","http://www.imdb.com/title/tt0352814/",5.3,"240","7140",2006,"video.movie","0","0","0","0",1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"838","Kabinett außer Kontrolle","http://www.imdb.com/title/tt1226774/",7.5,"35293","6360",2009,"video.movie","16","20","14","772",124,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"839","Superbad","http://www.imdb.com/title/tt0829482/",7.7,"327058","6780",2007,"video.movie","7","14","79","2809",540,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"844","The Fall","http://www.imdb.com/title/tt0460791/",7.9,"70480","7020",2006,"video.movie","3","4","28","630",272,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
